Category,License_number,Begin_reporting_period,End_reporting_period,Total_sales,Excise_tax_due
PROCESSORS,412077.0,2014-12-01,2014-12-31,36624.3,9156.08
PROCESSORS,415691.0,2014-12-01,2014-12-31,15635.57,3908.89
PROCESSORS,413078.0,2014-12-01,2014-12-31,51137.0,12784.25
PROCESSORS,412901.0,2014-12-01,2014-12-31,73112.57,18278.14
PROCESSORS,416548.0,2014-12-01,2014-12-31,19631.94,4907.99
PROCESSORS,417385.0,2014-12-01,2014-12-31,7992.0,1998.0
PROCESSORS,412252.0,2014-12-01,2014-12-31,380955.0,95238.75
PROCESSORS,412792.0,2014-12-01,2014-12-31,246283.43,61570.86
PROCESSORS,412617.0,2014-12-01,2014-12-31,16537.0,4134.25
PROCESSORS,415914.0,2014-12-01,2014-12-31,35517.5,8879.38
PROCESSORS,412082.0,2014-12-01,2014-12-31,8356.25,2089.06
PROCESSORS,415700.0,2014-12-01,2014-12-31,18292.0,4573.0
PROCESSORS,412109.0,2014-12-01,2014-12-31,8969.1,2242.28
PROCESSORS,412648.0,2014-12-01,2014-12-31,10678.5,2669.63
PROCESSORS,416315.0,2014-12-01,2014-12-31,57511.25,14377.81
PROCESSORS,412208.0,2014-12-01,2014-12-31,23930.0,5982.5
PROCESSORS,412242.0,2014-12-01,2014-12-31,56138.71,14034.68
PROCESSORS,416746.0,2014-12-01,2014-12-31,11125.0,2781.25
PROCESSORS,416231.0,2014-12-01,2014-12-31,5225.0,1306.25
PROCESSORS,412645.0,2014-12-01,2014-12-31,2520.0,630.0
PROCESSORS,412061.0,2014-12-01,2014-12-31,22722.05,5680.51
PROCESSORS,413377.0,2014-12-01,2014-12-31,4544.09,1136.02
PROCESSORS,413287.0,2014-12-01,2014-12-31,48681.01,12170.25
PROCESSORS,413719.0,2014-12-01,2014-12-31,37949.25,9487.31
PROCESSORS,413864.0,2014-12-01,2014-12-31,31527.5,7881.88
PROCESSORS,416562.0,2014-12-01,2014-12-31,12776.0,3194.0
PROCESSORS,413706.0,2014-12-01,2014-12-31,8450.0,2112.5
PROCESSORS,416063.0,2014-12-01,2014-12-31,38355.0,9588.75
PROCESSORS,415680.0,2014-12-01,2014-12-31,6869.0,1717.25
PROCESSORS,413021.0,2014-12-01,2014-12-31,31221.0,7805.25
PROCESSORS,413718.0,2014-12-01,2014-12-31,68049.0,17012.25
PROCESSORS,416859.0,2014-12-01,2014-12-31,41347.95,10336.99
PROCESSORS,417950.0,2014-12-01,2014-12-31,9242.04,2310.51
PROCESSORS,415726.0,2014-12-01,2014-12-31,5664.77,1416.19
PROCESSORS,412566.0,2014-12-01,2014-12-31,2938.54,734.64
PROCESSORS,413209.0,2014-12-01,2014-12-31,2340.0,585.0
PROCESSORS,416539.0,2014-12-01,2014-12-31,2136.0,534.0
PROCESSORS,412866.0,2014-12-01,2014-12-31,30725.82,7681.46
PROCESSORS,414462.0,2014-12-01,2014-12-31,103586.99,25896.75
PROCESSORS,413281.0,2014-12-01,2014-12-31,29970.75,7492.69
PROCESSORS,412819.0,2014-12-01,2014-12-31,6998.0,1749.5
PROCESSORS,413130.0,2014-12-01,2014-12-31,20135.0,5033.75
PROCESSORS,416804.0,2014-12-01,2014-12-31,3930.0,982.5
PROCESSORS,417571.0,2014-12-01,2014-12-31,15627.64,3906.91
PROCESSORS,413652.0,2014-12-01,2014-12-31,26430.13,6607.53
PROCESSORS,412692.0,2014-12-01,2014-12-31,2849.0,712.25
PROCESSORS,412784.0,2014-12-01,2014-12-31,16208.93,4052.23
PROCESSORS,415822.0,2014-12-01,2014-12-31,12820.12,3205.03
PROCESSORS,413135.0,2014-12-01,2014-12-31,16981.96,4245.49
PROCESSORS,416606.0,2014-12-01,2014-12-31,71169.0,17792.25
PROCESSORS,418408.0,2014-12-01,2014-12-31,420.0,105.0
PROCESSORS,417460.0,2014-12-01,2014-12-31,51328.08,12832.02
PROCESSORS,412720.0,2014-12-01,2014-12-31,51501.0,12875.25
PROCESSORS,415697.0,2014-12-01,2014-12-31,20872.0,5218.0
PROCESSORS,412724.0,2014-12-01,2014-12-31,110786.0,27696.5
PROCESSORS,412679.0,2014-12-01,2014-12-31,15423.25,3855.81
PROCESSORS,416155.0,2014-12-01,2014-12-31,6506.25,1626.56
PROCESSORS,412681.0,2015-01-01,2015-01-31,8946.6,2236.65
PROCESSORS,412593.0,2015-01-01,2015-01-31,5522.0,1380.5
PROCESSORS,417698.0,2015-01-01,2015-01-31,37986.0,9496.5
PROCESSORS,412282.0,2015-01-01,2015-01-31,3312.0,828.0
PROCESSORS,412169.0,2015-01-01,2015-01-31,19539.0,4884.75
PROCESSORS,412609.0,2015-01-01,2015-01-31,16924.0,4231.0
PROCESSORS,417794.0,2015-01-01,2015-01-31,3149.99,787.5
PROCESSORS,412601.0,2015-01-01,2015-01-31,2647.0,661.75
PROCESSORS,412154.0,2015-01-01,2015-01-31,7286.23,1821.56
PROCESSORS,412337.0,2015-01-01,2015-01-31,13330.0,3332.5
PROCESSORS,412402.0,2015-01-01,2015-01-31,51735.02,12933.76
PROCESSORS,416406.0,2015-01-01,2015-01-31,21081.0,5270.25
PROCESSORS,412229.0,2015-01-01,2015-01-31,4940.0,1235.0
PROCESSORS,412311.0,2015-01-01,2015-01-31,32159.0,8039.75
PROCESSORS,415971.0,2015-01-01,2015-01-31,3132.5,783.13
PROCESSORS,412053.0,2015-01-01,2015-01-31,111500.53,27875.13
PROCESSORS,412135.0,2015-01-01,2015-01-31,57605.31,14401.33
PROCESSORS,415707.0,2015-01-01,2015-01-31,63141.27,15785.32
PROCESSORS,412819.0,2015-01-01,2015-01-31,9645.0,2411.25
PROCESSORS,416551.0,2015-01-01,2015-01-31,1950.0,487.5
PROCESSORS,412808.0,2015-01-01,2015-01-31,6910.0,1727.5
PROCESSORS,412149.0,2015-01-01,2015-01-31,351363.62,87840.91
PROCESSORS,412232.0,2015-01-01,2015-01-31,0.24,0.06
PROCESSORS,415680.0,2015-01-01,2015-01-31,6518.4,1629.6
PROCESSORS,414905.0,2015-01-01,2015-01-31,1721.0,430.25
PROCESSORS,412762.0,2015-01-01,2015-01-31,15687.0,3921.75
PROCESSORS,412784.0,2015-01-01,2015-01-31,32172.28,8043.07
PROCESSORS,417157.0,2015-01-01,2015-01-31,600.0,150.0
PROCESSORS,412144.0,2015-01-01,2015-01-31,20264.7,5066.18
PROCESSORS,412073.0,2015-01-01,2015-01-31,2820.04,705.01
PROCESSORS,413038.0,2015-01-01,2015-01-31,54208.82,13552.21
PROCESSORS,412943.0,2015-01-01,2015-01-31,5736.09,1434.02
PROCESSORS,416125.0,2015-01-01,2015-01-31,31572.97,7893.24
PROCESSORS,412075.0,2015-01-01,2015-01-31,37341.0,9335.25
PROCESSORS,412069.0,2015-01-01,2015-01-31,32586.7,8146.68
PROCESSORS,412079.0,2015-01-01,2015-01-31,13611.0,3402.75
PROCESSORS,413943.0,2015-01-01,2015-01-31,48119.74,12029.94
PROCESSORS,412078.0,2015-01-01,2015-01-31,300.0,75.0
PROCESSORS,413209.0,2015-01-01,2015-01-31,5134.0,1283.5
PROCESSORS,412118.0,2015-01-01,2015-01-31,6703.65,1675.91
PROCESSORS,413135.0,2015-01-01,2015-01-31,21123.91,5280.98
PROCESSORS,412942.0,2015-01-01,2015-01-31,9465.0,2366.25
PROCESSORS,412063.0,2015-01-01,2015-01-31,7754.5,1938.63
PROCESSORS,412570.0,2015-01-01,2015-01-31,2466.0,616.5
PROCESSORS,412618.0,2015-01-01,2015-01-31,129276.01,32319.01
PROCESSORS,412240.0,2015-01-01,2015-01-31,73008.07,18252.02
PROCESSORS,412616.0,2015-01-01,2015-01-31,14241.5,3560.38
PROCESSORS,412645.0,2015-01-01,2015-01-31,2850.0,712.5
PROCESSORS,412653.0,2015-01-01,2015-01-31,3687.0,921.75
PROCESSORS,413123.0,2015-01-01,2015-01-31,6845.5,1711.37
PROCESSORS,412567.0,2015-01-01,2015-01-31,24197.66,6049.42
PROCESSORS,412624.0,2015-01-01,2015-01-31,3432.2,858.05
PROCESSORS,412299.0,2015-01-01,2015-01-31,34781.25,8695.31
PROCESSORS,416804.0,2015-01-01,2015-01-31,10520.0,2630.0
PROCESSORS,415783.0,2015-01-01,2015-01-31,11946.87,2986.72
PROCESSORS,415762.0,2015-01-01,2015-01-31,43674.75,10918.68
PROCESSORS,416562.0,2015-01-01,2015-01-31,9561.0,2390.25
PROCESSORS,416539.0,2015-01-01,2015-01-31,2682.0,670.5
PROCESSORS,412096.0,2015-01-01,2015-01-31,9330.0,2332.5
PROCESSORS,416544.0,2015-01-01,2015-01-31,6113.25,1528.31
PROCESSORS,412148.0,2015-01-01,2015-01-31,34462.58,8615.64
PROCESSORS,412426.0,2015-01-01,2015-01-31,8160.16,2040.04
PROCESSORS,415695.0,2015-01-01,2015-01-31,2600.0,650.0
PROCESSORS,412273.0,2015-01-01,2015-01-31,130960.03,32740.01
PROCESSORS,416606.0,2015-01-01,2015-01-31,45635.5,11408.88
PROCESSORS,412686.0,2015-01-01,2015-01-31,3324.0,831.0
PROCESSORS,412295.0,2015-01-01,2015-01-31,38029.68,9507.42
PROCESSORS,412785.0,2015-01-01,2015-01-31,6862.24,1715.56
PROCESSORS,412720.0,2015-01-01,2015-01-31,122228.99,30557.24
PROCESSORS,412233.0,2015-01-01,2015-01-31,2223.0,555.75
PROCESSORS,412648.0,2015-01-01,2015-01-31,14924.0,3731.0
PROCESSORS,415691.0,2015-01-01,2015-01-31,10442.1,2610.53
PROCESSORS,412077.0,2015-01-01,2015-01-31,34764.0,8691.0
PROCESSORS,412759.0,2015-01-01,2015-01-31,155113.76,38778.44
PROCESSORS,418408.0,2015-01-01,2015-01-31,1275.01,318.75
PROCESSORS,412617.0,2015-01-01,2015-01-31,15958.0,3989.5
PROCESSORS,416548.0,2015-01-01,2015-01-31,11344.93,2836.23
PROCESSORS,412792.0,2015-01-01,2015-01-31,230541.21,57635.3
PROCESSORS,412672.0,2015-01-01,2015-01-31,74074.47,18518.62
PROCESSORS,412141.0,2015-01-01,2015-01-31,5594.16,1398.54
PROCESSORS,412304.0,2015-01-01,2015-01-31,15352.5,3838.13
PROCESSORS,412242.0,2015-01-01,2015-01-31,45672.38,11418.1
PROCESSORS,412060.0,2015-01-01,2015-01-31,2090.0,522.5
PROCESSORS,413706.0,2015-01-01,2015-01-31,30779.85,7694.96
PROCESSORS,417526.0,2015-01-01,2015-01-31,7804.0,1951.0
PROCESSORS,415847.0,2015-01-01,2015-01-31,10636.0,2659.0
PROCESSORS,416231.0,2015-01-01,2015-01-31,4956.0,1239.0
PROCESSORS,412599.0,2015-01-01,2015-01-31,13616.0,3404.0
PROCESSORS,412373.0,2015-01-01,2015-01-31,2788.5,697.13
PROCESSORS,412679.0,2015-01-01,2015-01-31,11237.5,2809.38
PROCESSORS,417623.0,2015-01-01,2015-01-31,18261.25,4565.31
PROCESSORS,412844.0,2015-01-01,2015-01-31,2642.68,660.67
PROCESSORS,416530.0,2015-01-01,2015-01-31,3793.04,948.26
PROCESSORS,412200.0,2015-01-01,2015-01-31,10096.5,2524.13
PROCESSORS,412208.0,2015-01-01,2015-01-31,4125.0,1031.25
PROCESSORS,413324.0,2015-01-01,2015-01-31,12755.5,3188.88
PROCESSORS,412082.0,2015-01-01,2015-01-31,46365.95,11591.49
PROCESSORS,412205.0,2015-01-01,2015-01-31,9728.41,2432.1
PROCESSORS,412258.0,2015-01-01,2015-01-31,53550.0,13387.5
PROCESSORS,415822.0,2015-01-01,2015-01-31,7481.08,1870.27
PROCESSORS,415697.0,2015-01-01,2015-01-31,28027.94,7006.99
PROCESSORS,416859.0,2015-01-01,2015-01-31,63304.25,15826.06
PROCESSORS,415937.0,2015-01-01,2015-01-31,6473.25,1618.31
PROCESSORS,416843.0,2015-01-01,2015-01-31,95246.03,23811.51
PROCESSORS,412656.0,2015-01-01,2015-01-31,7210.0,1802.5
PROCESSORS,417525.0,2015-01-01,2015-01-31,3657.0,914.25
PROCESSORS,415914.0,2015-01-01,2015-01-31,23096.82,5774.2
PROCESSORS,415459.0,2015-01-01,2015-01-31,8268.75,2067.19
PROCESSORS,413652.0,2015-01-01,2015-01-31,28190.95,7047.74
PROCESSORS,412031.0,2015-01-01,2015-01-31,10675.0,2668.75
PROCESSORS,413078.0,2015-01-01,2015-01-31,68717.0,17179.25
PROCESSORS,413021.0,2015-01-01,2015-01-31,42029.75,10507.44
PROCESSORS,412587.0,2015-01-01,2015-01-31,9565.0,2391.25
PROCESSORS,413377.0,2015-01-01,2015-01-31,9055.75,2263.94
PROCESSORS,413223.0,2015-01-01,2015-01-31,1572.0,393.0
PROCESSORS,415726.0,2015-01-01,2015-01-31,16665.5,4166.38
PROCESSORS,416700.0,2015-01-01,2015-01-31,489.0,122.25
PROCESSORS,417631.0,2015-01-01,2015-01-31,6832.0,1708.0
PROCESSORS,417950.0,2015-01-01,2015-01-31,18079.0,4519.75
PROCESSORS,412213.0,2015-01-01,2015-01-31,10182.0,2545.5
PROCESSORS,413281.0,2015-01-01,2015-01-31,41002.5,10250.63
PROCESSORS,413287.0,2015-01-01,2015-01-31,220720.2,55180.05
PROCESSORS,412236.0,2015-01-01,2015-01-31,48915.82,12228.96
PROCESSORS,412724.0,2015-01-01,2015-01-31,74330.0,18582.5
PROCESSORS,414462.0,2015-01-01,2015-01-31,181801.29,45450.32
PROCESSORS,412612.0,2015-01-01,2015-01-31,9864.0,2466.0
PROCESSORS,412249.0,2015-01-01,2015-01-31,80396.9,20099.23
PROCESSORS,412107.0,2015-01-01,2015-01-31,22652.0,5663.0
PROCESSORS,412352.0,2015-01-01,2015-01-31,9702.84,2425.71
PROCESSORS,415998.0,2015-01-01,2015-01-31,65094.5,16273.63
PROCESSORS,412239.0,2015-01-01,2015-01-31,12060.0,3015.0
PROCESSORS,413179.0,2015-01-01,2015-01-31,11503.5,2875.88
PROCESSORS,412403.0,2015-01-01,2015-01-31,400.0,100.0
PROCESSORS,412246.0,2015-01-01,2015-01-31,3616.5,904.13
PROCESSORS,412061.0,2015-01-01,2015-01-31,34612.05,8653.01
PROCESSORS,417571.0,2015-01-01,2015-01-31,121512.13,30378.03
PROCESSORS,416063.0,2015-01-01,2015-01-31,34683.5,8670.88
PROCESSORS,412155.0,2015-01-01,2015-01-31,32533.91,8133.48
PROCESSORS,413076.0,2015-01-01,2015-01-31,23449.5,5862.38
PROCESSORS,412449.0,2015-01-01,2015-01-31,1149.8,287.45
PROCESSORS,413130.0,2015-01-01,2015-01-31,4912.0,1228.0
PROCESSORS,412652.0,2015-01-01,2015-01-31,2177.0,544.25
PROCESSORS,412688.0,2015-01-01,2015-01-31,4881.5,1220.38
PROCESSORS,412084.0,2015-01-01,2015-01-31,58497.0,14624.25
PROCESSORS,416387.0,2015-01-01,2015-01-31,15921.38,3980.35
PROCESSORS,412866.0,2015-01-01,2015-01-31,28775.0,7193.75
PROCESSORS,412106.0,2015-01-01,2015-01-31,29224.0,7306.0
PROCESSORS,412566.0,2015-01-01,2015-01-31,18846.04,4711.51
PROCESSORS,417385.0,2015-01-01,2015-01-31,3768.0,942.0
PROCESSORS,416315.0,2015-01-01,2015-01-31,3899.5,974.88
PROCESSORS,412109.0,2015-01-01,2015-01-31,18346.0,4586.5
PROCESSORS,412099.0,2015-01-01,2015-01-31,2122.85,530.71
PROCESSORS,414041.0,2015-01-01,2015-01-31,51823.64,12955.91
PROCESSORS,412901.0,2015-01-01,2015-01-31,15454.02,3863.51
PROCESSORS,414323.0,2015-01-01,2015-01-31,110694.11,27673.53
PROCESSORS,412217.0,2015-01-01,2015-01-31,133691.43,33422.86
PROCESSORS,412218.0,2015-01-01,2015-01-31,6839.41,1709.85
PROCESSORS,412969.0,2015-01-01,2015-01-31,30221.08,7555.27
PROCESSORS,412252.0,2015-01-01,2015-01-31,379079.5,94769.88
PROCESSORS,413864.0,2015-01-01,2015-01-31,38674.0,9668.5
PROCESSORS,413719.0,2015-01-01,2015-01-31,17285.99,4321.5
PROCESSORS,412104.0,2015-01-01,2015-01-31,27924.5,6981.13
PROCESSORS,412527.0,2015-01-01,2015-01-31,12933.46,3233.37
PROCESSORS,413718.0,2015-01-01,2015-01-31,94863.6,23715.9
PROCESSORS,415700.0,2015-01-01,2015-01-31,10660.85,2665.21
PROCESSORS,417460.0,2015-01-01,2015-01-31,52981.13,13245.28
PROCESSORS,412084.0,2015-02-01,2015-02-28,17112.75,4278.19
PROCESSORS,412079.0,2015-02-01,2015-02-28,24152.25,6038.06
PROCESSORS,412123.0,2015-02-01,2015-02-28,857.0,214.25
PROCESSORS,412107.0,2015-02-01,2015-02-28,9877.75,2469.43
PROCESSORS,419150.0,2015-02-01,2015-02-28,3452.0,863.0
PROCESSORS,412075.0,2015-02-01,2015-02-28,27984.5,6996.13
PROCESSORS,412069.0,2015-02-01,2015-02-28,26935.5,6733.88
PROCESSORS,412217.0,2015-02-01,2015-02-28,165494.44,41373.61
PROCESSORS,412106.0,2015-02-01,2015-02-28,19866.0,4966.5
PROCESSORS,412688.0,2015-02-01,2015-02-28,30888.0,7722.0
PROCESSORS,412527.0,2015-02-01,2015-02-28,9692.0,2423.0
PROCESSORS,412239.0,2015-02-01,2015-02-28,13416.0,3354.0
PROCESSORS,412144.0,2015-02-01,2015-02-28,16015.4,4003.85
PROCESSORS,414323.0,2015-02-01,2015-02-28,109680.42,27420.11
PROCESSORS,412135.0,2015-02-01,2015-02-28,72273.08,18068.27
PROCESSORS,412233.0,2015-02-01,2015-02-28,10420.0,2605.0
PROCESSORS,412053.0,2015-02-01,2015-02-28,168879.02,42219.76
PROCESSORS,415998.0,2015-02-01,2015-02-28,40706.0,10176.5
PROCESSORS,413038.0,2015-02-01,2015-02-28,34791.25,8697.81
PROCESSORS,412618.0,2015-02-01,2015-02-28,129977.0,32494.25
PROCESSORS,412943.0,2015-02-01,2015-02-28,4215.0,1053.75
PROCESSORS,412213.0,2015-02-01,2015-02-28,11799.75,2949.94
PROCESSORS,412218.0,2015-02-01,2015-02-28,11957.25,2989.31
PROCESSORS,412118.0,2015-02-01,2015-02-28,9255.2,2313.8
PROCESSORS,412942.0,2015-02-01,2015-02-28,6132.11,1533.03
PROCESSORS,414041.0,2015-02-01,2015-02-28,50598.32,12649.58
PROCESSORS,412044.0,2015-02-01,2015-02-28,9100.0,2275.0
PROCESSORS,412609.0,2015-02-01,2015-02-28,3878.14,969.54
PROCESSORS,414905.0,2015-02-01,2015-02-28,0.33,0.08
PROCESSORS,412246.0,2015-02-01,2015-02-28,5985.77,1496.44
PROCESSORS,412078.0,2015-02-01,2015-02-28,10217.5,2554.38
PROCESSORS,412337.0,2015-02-01,2015-02-28,1625.0,406.25
PROCESSORS,412759.0,2015-02-01,2015-02-28,129189.61,32297.4
PROCESSORS,417526.0,2015-02-01,2015-02-28,13678.0,3419.5
PROCESSORS,413076.0,2015-02-01,2015-02-28,35260.99,8815.25
PROCESSORS,412149.0,2015-02-01,2015-02-28,396239.99,99060.0
PROCESSORS,412022.0,2015-02-01,2015-02-28,2600.0,650.0
PROCESSORS,412593.0,2015-02-01,2015-02-28,2350.0,587.5
PROCESSORS,412073.0,2015-02-01,2015-02-28,925.03,231.26
PROCESSORS,413943.0,2015-02-01,2015-02-28,66724.28,16681.07
PROCESSORS,412352.0,2015-02-01,2015-02-28,5601.59,1400.4
PROCESSORS,412232.0,2015-02-01,2015-02-28,2793.15,698.29
PROCESSORS,412373.0,2015-02-01,2015-02-28,3822.0,955.5
PROCESSORS,412154.0,2015-02-01,2015-02-28,7797.5,1949.38
PROCESSORS,412616.0,2015-02-01,2015-02-28,14416.25,3604.06
PROCESSORS,412063.0,2015-02-01,2015-02-28,20516.5,5129.13
PROCESSORS,412567.0,2015-02-01,2015-02-28,13121.71,3280.43
PROCESSORS,412099.0,2015-02-01,2015-02-28,19952.5,4988.12
PROCESSORS,412681.0,2015-02-01,2015-02-28,14530.5,3632.63
PROCESSORS,412570.0,2015-02-01,2015-02-28,2699.0,674.75
PROCESSORS,412104.0,2015-02-01,2015-02-28,19034.5,4758.63
PROCESSORS,412762.0,2015-02-01,2015-02-28,33898.0,8474.5
PROCESSORS,416125.0,2015-02-01,2015-02-28,16696.58,4174.15
PROCESSORS,412426.0,2015-02-01,2015-02-28,8726.48,2181.62
PROCESSORS,412148.0,2015-02-01,2015-02-28,34518.97,8629.75
PROCESSORS,412449.0,2015-02-01,2015-02-28,4563.26,1140.82
PROCESSORS,412273.0,2015-02-01,2015-02-28,86295.0,21573.75
PROCESSORS,412240.0,2015-02-01,2015-02-28,62602.7,15650.68
PROCESSORS,416843.0,2015-02-01,2015-02-28,51206.02,12801.51
PROCESSORS,412403.0,2015-02-01,2015-02-28,5963.0,1490.75
PROCESSORS,412587.0,2015-02-01,2015-02-28,7003.5,1750.88
PROCESSORS,412249.0,2015-02-01,2015-02-28,30934.4,7733.6
PROCESSORS,412409.0,2015-02-01,2015-02-28,14466.75,3616.69
PROCESSORS,413324.0,2015-02-01,2015-02-28,17893.5,4473.38
PROCESSORS,412155.0,2015-02-01,2015-02-28,58914.25,14728.56
PROCESSORS,413179.0,2015-02-01,2015-02-28,13457.5,3364.38
PROCESSORS,412141.0,2015-02-01,2015-02-28,31749.2,7937.3
PROCESSORS,412311.0,2015-02-01,2015-02-28,17881.0,4470.25
PROCESSORS,412402.0,2015-02-01,2015-02-28,44146.28,11036.57
PROCESSORS,412652.0,2015-02-01,2015-02-28,2051.0,512.75
PROCESSORS,415707.0,2015-02-01,2015-02-28,82245.27,20561.32
PROCESSORS,415783.0,2015-02-01,2015-02-28,5881.5,1470.38
PROCESSORS,412653.0,2015-02-01,2015-02-28,19579.0,4894.75
PROCESSORS,412969.0,2015-02-01,2015-02-28,68126.08,17031.52
PROCESSORS,415762.0,2015-02-01,2015-02-28,58237.15,14559.29
PROCESSORS,412299.0,2015-02-01,2015-02-28,36477.75,9119.44
PROCESSORS,417525.0,2015-02-01,2015-02-28,2895.24,723.81
PROCESSORS,412169.0,2015-02-01,2015-02-28,10512.54,2628.14
PROCESSORS,413134.0,2015-02-01,2015-02-28,17703.0,4425.75
PROCESSORS,412096.0,2015-02-01,2015-02-28,5880.0,1470.0
PROCESSORS,417157.0,2015-02-01,2015-02-28,820.0,205.0
PROCESSORS,413123.0,2015-02-01,2015-02-28,3313.76,828.44
PROCESSORS,412180.0,2015-02-01,2015-02-28,9080.0,2270.0
PROCESSORS,417623.0,2015-02-01,2015-02-28,16108.62,4027.16
PROCESSORS,416406.0,2015-02-01,2015-02-28,27003.0,6750.75
PROCESSORS,412672.0,2015-02-01,2015-02-28,67230.9,16807.73
PROCESSORS,412686.0,2015-02-01,2015-02-28,8220.0,2055.0
PROCESSORS,412295.0,2015-02-01,2015-02-28,34996.88,8749.22
PROCESSORS,412358.0,2015-02-01,2015-02-28,1965.3,491.33
PROCESSORS,412304.0,2015-02-01,2015-02-28,9065.5,2266.38
PROCESSORS,412601.0,2015-02-01,2015-02-28,5450.0,1362.5
PROCESSORS,412236.0,2015-02-01,2015-02-28,58095.0,14523.75
PROCESSORS,412077.0,2015-02-01,2015-02-28,28893.0,7223.25
PROCESSORS,415691.0,2015-02-01,2015-02-28,17916.13,4479.03
PROCESSORS,412422.0,2015-02-01,2015-02-28,7948.25,1987.06
PROCESSORS,413078.0,2015-02-01,2015-02-28,37220.9,9305.22
PROCESSORS,412901.0,2015-02-01,2015-02-28,2530.09,632.52
PROCESSORS,417631.0,2015-02-01,2015-02-28,7634.0,1908.5
PROCESSORS,412599.0,2015-02-01,2015-02-28,6774.0,1693.5
PROCESSORS,416548.0,2015-02-01,2015-02-28,28064.6,7016.15
PROCESSORS,417385.0,2015-02-01,2015-02-28,8094.0,2023.5
PROCESSORS,412252.0,2015-02-01,2015-02-28,364578.0,91144.5
PROCESSORS,412792.0,2015-02-01,2015-02-28,155198.36,38799.59
PROCESSORS,412617.0,2015-02-01,2015-02-28,18498.0,4624.5
PROCESSORS,415914.0,2015-02-01,2015-02-28,12451.75,3112.94
PROCESSORS,412082.0,2015-02-01,2015-02-28,34546.5,8636.63
PROCESSORS,415700.0,2015-02-01,2015-02-28,34097.4,8524.35
PROCESSORS,412109.0,2015-02-01,2015-02-28,33552.51,8388.13
PROCESSORS,412648.0,2015-02-01,2015-02-28,16622.5,4155.63
PROCESSORS,416315.0,2015-02-01,2015-02-28,7584.0,1896.0
PROCESSORS,412208.0,2015-02-01,2015-02-28,6977.5,1744.38
PROCESSORS,412242.0,2015-02-01,2015-02-28,33247.38,8311.85
PROCESSORS,416231.0,2015-02-01,2015-02-28,900.0,225.0
PROCESSORS,412624.0,2015-02-01,2015-02-28,11064.0,2766.0
PROCESSORS,412612.0,2015-02-01,2015-02-28,8328.0,2082.0
PROCESSORS,412061.0,2015-02-01,2015-02-28,21275.1,5318.78
PROCESSORS,412603.0,2015-02-01,2015-02-28,360.0,90.0
PROCESSORS,413377.0,2015-02-01,2015-02-28,7232.5,1808.13
PROCESSORS,415986.0,2015-02-01,2015-02-28,16248.25,4062.06
PROCESSORS,412844.0,2015-02-01,2015-02-28,3654.0,913.5
PROCESSORS,413287.0,2015-02-01,2015-02-28,402149.49,100537.37
PROCESSORS,413719.0,2015-02-01,2015-02-28,17889.03,4472.26
PROCESSORS,412205.0,2015-02-01,2015-02-28,6147.75,1536.94
PROCESSORS,413864.0,2015-02-01,2015-02-28,69218.14,17304.54
PROCESSORS,416562.0,2015-02-01,2015-02-28,7111.0,1777.75
PROCESSORS,413957.0,2015-02-01,2015-02-28,10870.86,2717.72
PROCESSORS,415853.0,2015-02-01,2015-02-28,1100.0,275.0
PROCESSORS,413706.0,2015-02-01,2015-02-28,57617.0,14404.25
PROCESSORS,416063.0,2015-02-01,2015-02-28,38943.0,9735.75
PROCESSORS,415680.0,2015-02-01,2015-02-28,7375.65,1843.91
PROCESSORS,413021.0,2015-02-01,2015-02-28,29064.5,7266.13
PROCESSORS,413718.0,2015-02-01,2015-02-28,108007.75,27001.94
PROCESSORS,416700.0,2015-02-01,2015-02-28,2459.13,614.78
PROCESSORS,416544.0,2015-02-01,2015-02-28,11481.0,2870.25
PROCESSORS,416859.0,2015-02-01,2015-02-28,66245.25,16561.31
PROCESSORS,417950.0,2015-02-01,2015-02-28,5613.25,1403.31
PROCESSORS,415726.0,2015-02-01,2015-02-28,33430.0,8357.5
PROCESSORS,416551.0,2015-02-01,2015-02-28,26437.0,6609.25
PROCESSORS,412566.0,2015-02-01,2015-02-28,11515.3,2878.83
PROCESSORS,416968.0,2015-02-01,2015-02-28,13320.87,3330.22
PROCESSORS,412656.0,2015-02-01,2015-02-28,17923.8,4480.95
PROCESSORS,416539.0,2015-02-01,2015-02-28,5806.0,1451.5
PROCESSORS,412866.0,2015-02-01,2015-02-28,9365.0,2341.25
PROCESSORS,413711.0,2015-02-01,2015-02-28,600.0,150.0
PROCESSORS,414042.0,2015-02-01,2015-02-28,8215.0,2053.75
PROCESSORS,415459.0,2015-02-01,2015-02-28,11326.98,2831.75
PROCESSORS,414462.0,2015-02-01,2015-02-28,121999.62,30499.91
PROCESSORS,413000.0,2015-02-01,2015-02-28,2.0,0.5
PROCESSORS,413281.0,2015-02-01,2015-02-28,28396.5,7099.13
PROCESSORS,412819.0,2015-02-01,2015-02-28,26316.0,6579.0
PROCESSORS,413130.0,2015-02-01,2015-02-28,2346.0,586.5
PROCESSORS,416804.0,2015-02-01,2015-02-28,17184.0,4296.0
PROCESSORS,416387.0,2015-02-01,2015-02-28,61610.01,15402.5
PROCESSORS,412862.0,2015-02-01,2015-02-28,1760.0,440.0
PROCESSORS,413622.0,2015-02-01,2015-02-28,4154.0,1038.5
PROCESSORS,417571.0,2015-02-01,2015-02-28,188213.14,47053.29
